old_url,new_url,old_name,new_name,match_type,similarity,sku
"/product/polyester-strapping-16-x-6-900lb-5-8-x-4400-x-025","https://keypak.tbkdev.com/product/polyester-strapping-2/","polyester-strapping-16-x-6-5-8-x-4400-x-025","polyester-strapping","sku_match","1.00","SE.64110.0"
"/product/polyester-strapping-16-x-6-1400lb-5-8-x-4000-x-035","https://keypak.tbkdev.com/product/polyester-strapping-3/","polyester-strapping-16-x-6-5-8-x-4000-x-035","polyester-strapping","sku_match","1.00","SE.64204.0"
"/product/ep-1345-battery-powered-cord-strap-tensioner-with-cutter","https://keypak.tbkdev.com/product/battery-powered-cord-strap-tensioner/","ep-1345-battery-powered-cord-strap-tensioner-with-cutter","battery-powered-cord-strap-tensioner","sku_match","1.00","SP.51345.0"
"/product/cord-strapping-tensioner-3-4","https://keypak.tbkdev.com/product/cord-strapping-tensioner/","cord-strapping-tensioner-3","cord-strapping-tensioner","sku_match","1.00","SP.51222.9"
"/product/ep-1150-premium-heavy-duty-polystrapping-tensioner-1-2-3-4","https://keypak.tbkdev.com/product/heavy-duty-poly-strapping-tensioner/","ep-1150-premium-heavy-duty-polystrapping-tensioner-1-2-3","heavy-duty-poly-strapping-tensioner","sku_match","1.00","SP.51135.8"
"/product/regular-duty-polystrapping-tensioner-1-2","https://keypak.tbkdev.com/product/regular-duty-poly-strapping-tensioner/","regular-duty-polystrapping-tensioner-1","regular-duty-poly-strapping-tensioner","sku_match","1.00","SP.51134.8"
"/product/polyester-strapping-16-x-6-1600lb-5-8-x-4000-x-40","https://keypak.tbkdev.com/product/polyester-strapping-4/","polyester-strapping-16-x-6-5-8-x-4000-x-40","polyester-strapping","sku_match","1.00","SE.68004.3"
"/product/polychem-pc-1000-automatic-strapper-1-4-3-8-1-2-pet-arch-33-w-x-31h","https://keypak.tbkdev.com/product/polychem-automatic-strapper/","polychem-pc-1000-automatic-strapper-1-4-3-8-1-2-pet-arch-33-w-x-31h","polychem-automatic-strapper","sku_match","1.00","SM.33050.8"
"/product/polychem-pc-102-semi-auto-strapper-1-4-3-8-1-2-5-8-polypropylene","https://keypak.tbkdev.com/product/polychem-semi-auto-strapper-polypropylene/","polychem-pc-102-semi-auto-strapper-1-4-3-8-1-2-5-8-polypropylene","polychem-semi-auto-strapper-polypropylene","sku_match","1.00","SM.11020.5"
"/product/cord-strap-68wo-2811lb-break-3-4-x-1312","https://keypak.tbkdev.com/product/cord-strap/","cord-strap-68wo-break-3-4-x-1312","cord-strap","sku_match","1.00","SE.82402.9"
"/product/single-loop-buckles-cb38-1-1-2","https://keypak.tbkdev.com/product/single-loop-buckles/","single-loop-buckles-cb38-1-1","single-loop-buckles","sku_match","1.00","SK.95820.9"
"/product/phosphated-single-loop-buckles-for-cord-strap-1-1-4","https://keypak.tbkdev.com/product/phosphated-single-loop-buckles/","phosphated-single-loop-buckles-for-cord-strap-1-1","phosphated-single-loop-buckles","sku_match","1.00","SK.90820.9"
"/product/hd-double-loop-wire-buckles-3-4","https://keypak.tbkdev.com/product/double-loop-wire-buckles-3/","hd-double-loop-wire-buckles-3","double-loop-wire-buckles","sku_match","1.00","SK.80890.9"
"/product/single-loop-wire-buckles-3-4","https://keypak.tbkdev.com/product/double-loop-wire-buckles-2/","single-loop-wire-buckles-3","double-loop-wire-buckles","sku_match","1.00","SK.80887.9"
"/product/double-loop-wire-buckles-1-2","https://keypak.tbkdev.com/product/double-loop-wire-buckles/","double-loop-wire-buckles-1","double-loop-wire-buckles","sku_match","1.00","SK.80883.9"
"/product/serrated-pet-seal-regular-duty-5-8","https://keypak.tbkdev.com/product/serrated-pet-seal-regular-duty/","serrated-pet-seal-regular-duty-5","serrated-pet-seal-regular-duty","sku_match","1.00","SK.70640.2"
"/product/snap-on-semi-open-seals-5-8","https://keypak.tbkdev.com/product/snap-on-semi-open-seals/","snap-on-semi-open-seals-5","snap-on-semi-open-seals","sku_match","1.00","SK.70624.9"
"/product/poly-buckles-1-2","https://keypak.tbkdev.com/product/poly-buckles/","poly-buckles-1","poly-buckles","sku_match","1.00","SK.40540.3"
"/product/wire-buckles-1-2","https://keypak.tbkdev.com/product/wire-buckles/","wire-buckles-1","wire-buckles","sku_match","1.00","SK.30540.3"
"/product/black-pet-strapping-1-2-x-3250-x-028","https://keypak.tbkdev.com/product/pet-strapping/","black-pet-strapping-1-2-x-3250-x-028","pet-strapping","sku_match","1.00","SE.12832.5"
"/product/cord-strap-65wo-1830lb-break-3-4-x-1640","https://keypak.tbkdev.com/product/cord-strap-2/","cord-strap-65wo-break-3-4-x-1640","cord-strap","sku_match","1.00","SE.82452.9"
"/product/polyester-strapping-16-x-6-1900lb-3-4-x-3000-x-040","https://keypak.tbkdev.com/product/polyester-strapping-5/","polyester-strapping-16-x-6-3-4-x-3000-x-040","polyester-strapping","sku_match","1.00","SE.82460.0"
"/product/cord-strap-67wo-2205lb-break-3-4-x-1640","https://keypak.tbkdev.com/product/cord-strap-3/","cord-strap-67wo-break-3-4-x-1640","cord-strap","sku_match","1.00","SE.82472.9"
"/product/cord-strap-105woj-3527lb-break-1-1-4-x-1083","https://keypak.tbkdev.com/product/cord-strap-4/","cord-strap-105woj-break-1-1-4-x-1083","cord-strap","sku_match","1.00","SE.82612.9"
"/product/light-duty-cord-strap-wo40-683lb-break-1-2-x-3902","https://keypak.tbkdev.com/product/light-duty-cord-strap/","light-duty-cord-strap-wo40-break-1-2-x-3902","light-duty-cord-strap","sku_match","1.00","SE.86052.9"
"/product/1-2-rd-serrated-seals-for-pet-strapping","https://keypak.tbkdev.com/product/seals-for-pet-strapping/","1-2-rd-serrated-seals-for-pet-strapping","seals-for-pet-strapping","sku_match","1.00","SK.20590.0"
"/product/hand-sanitizer-dispenser-pedal-activated","https://keypak.tbkdev.com/product/pens/","hand-sanitizer-dispenser-pedal-activated","pens","high_confidence_match","0.90",""
"/product/touchless-sanitizer-dispenser","https://keypak.tbkdev.com/product/hand-sanitizer-touchless-wall-mount-dispenser-2/","touchless-sanitizer-dispenser","hand-sanitizer-touchless-wall-mount-dispenser","sku_match","1.00","JA.36700.0"
"/product/touchless-sanitizer-dispenser-combo","https://keypak.tbkdev.com/product/stand-hand-sanitizer-touchless-wall-mount-dispenser-2/","touchless-sanitizer-dispenser-combo","stand-hand-sanitizer-touchless-wall-mount-dispenser","sku_match","1.00","JA.36702.0"
"/product/face-2-face-clear-poly-gloves-one-size","https://keypak.tbkdev.com/product/clear-poly-gloves-1000-gloves-case-2/","face-2-face-clear-poly-gloves-one-size","clear-poly-gloves-1000-gloves-case","sku_match","1.00","JS.10288.0"
"/product/frosty-grip-insulated-medium","https://keypak.tbkdev.com/product/frosty-grip-insulated-2/","frosty-grip-insulated-medium","frosty-grip-insulated","sku_match","1.00","JS.11220.8"
"/product/frosty-grip-insulated-large","https://keypak.tbkdev.com/product/frosty-grip-insulated-3/","frosty-grip-insulated-large","frosty-grip-insulated","sku_match","1.00","JS.11221.8"
"/product/frosty-grip-insulated-x-large","https://keypak.tbkdev.com/product/frosty-grip-insulated-4/","frosty-grip-insulated-x-large","frosty-grip-insulated","sku_match","1.00","JS.11222.8"
"/product/380-nitrile-palm-coat-gloves-small","https://keypak.tbkdev.com/product/380-nitrile-palm-coat-gloves-2/","380-nitrile-palm-coat-gloves-small","380-nitrile-palm-coat-gloves","sku_match","1.00","JS.11325.8"
"/product/380-nitrile-palm-coat-gloves-medium","https://keypak.tbkdev.com/product/380-nitrile-palm-coat-gloves-4/","380-nitrile-palm-coat-gloves-medium","380-nitrile-palm-coat-gloves","sku_match","1.00","JS.11326.8"
"/product/380-nitrile-palm-coat-gloves-large","https://keypak.tbkdev.com/product/380-nitrile-palm-coat-gloves-6/","380-nitrile-palm-coat-gloves-large","380-nitrile-palm-coat-gloves","sku_match","1.00","JS.11327.8"
"/product/380-nitrile-palm-coat-gloves-x-large","https://keypak.tbkdev.com/product/380-nitrile-palm-coat-gloves-8/","380-nitrile-palm-coat-gloves-x-large","380-nitrile-palm-coat-gloves","sku_match","1.00","JS.11328.8"
"/product/flexsor-pu-palm-coated-nylon-glove-small","https://keypak.tbkdev.com/product/flexsor-pu-palm-coated-nylon-glove-2/","flexsor-pu-palm-coated-nylon-glove-small","flexsor-pu-palm-coated-nylon-glove","sku_match","1.00","JS.11410.8"
"/product/flexsor-pu-palm-coated-nylon-glove-medium","https://keypak.tbkdev.com/product/flexsor-pu-palm-coated-nylon-glove-3/","flexsor-pu-palm-coated-nylon-glove-medium","flexsor-pu-palm-coated-nylon-glove","sku_match","1.00","JS.11411.8"
"/product/flexsor-pu-palm-coated-nylon-glove-x-large","https://keypak.tbkdev.com/product/palm-coated-nylon-glove-2/","flexsor-pu-palm-coated-nylon-glove-x-large","palm-coated-nylon-glove","sku_match","1.00","JS.11413.8"
"/product/flexsor-pu-palm-coated-nylon-glove-large-2","https://keypak.tbkdev.com/product/flexsor-pu-palm-coated-nylon-glove-6/","flexsor-pu-palm-coated-nylon-glove-large","flexsor-pu-palm-coated-nylon-glove","sku_match","1.00","JS.11412.8"
"/product/nitrile-4561-cut-resistant-medium","https://keypak.tbkdev.com/product/cut-resistant/","nitrile-4561-cut-resistant-medium","cut-resistant","sku_match","1.00","JS.11430.1"
"/product/nitrile-4561-cut-resistant-large","https://keypak.tbkdev.com/product/cut-resistant-2/","nitrile-4561-cut-resistant-large","cut-resistant","sku_match","1.00","JS.11440.1"
"/product/showa-454-insulated-late-palm-dip-large","https://keypak.tbkdev.com/product/insulated-latex-palm-dipped-4/","showa-454-insulated-late-palm-dip-large","insulated-latex-palm-dipped","sku_match","1.00","JS.11455.8"
"/product/showa-454-insulated-late-palm-dip-medium","https://keypak.tbkdev.com/product/insulated-latex-palm-dipped-2/","showa-454-insulated-late-palm-dip-medium","insulated-latex-palm-dipped","sku_match","1.00","JS.11454.8"
"/product/showa-454-insulated-late-palm-dip-x-large","https://keypak.tbkdev.com/product/insulated-latex-palm-dipped-6/","showa-454-insulated-late-palm-dip-x-large","insulated-latex-palm-dipped","sku_match","1.00","JS.11456.8"
"/product/hppe-nitrile-coated-cut-resistant-medium","https://keypak.tbkdev.com/product/hppe-nitrile-coated-cut-resistant-2/","hppe-nitrile-coated-cut-resistant-medium","hppe-nitrile-coated-cut-resistant","sku_match","1.00","JS.11564.0"
"/product/hppe-nitrile-coated-cut-resistant-large","https://keypak.tbkdev.com/product/hppe-nitrile-coated-cut-resistant-3/","hppe-nitrile-coated-cut-resistant-large","hppe-nitrile-coated-cut-resistant","sku_match","1.00","JS.11565.0"
"/product/lady-finger-nitrile-palm-x-small","https://keypak.tbkdev.com/product/lady-finger-nitrile-palm/","lady-finger-nitrile-palm-x-small","lady-finger-nitrile-palm","sku_match","1.00","JS.11804.5"
"/product/lady-finger-nitrile-palm-small","https://keypak.tbkdev.com/product/lady-finger-nitrile-palm-2/","lady-finger-nitrile-palm-small","lady-finger-nitrile-palm","sku_match","1.00","JS.11805.5"
"/product/nitrile-palm-coat-small","https://keypak.tbkdev.com/product/boss-nitrile-palm-coated/","nitrile-palm-coat-small","boss-nitrile-palm-coated","sku_match","1.00","JS.11811.5"
"/product/nitrile-palm-coat-medium","https://keypak.tbkdev.com/product/boss-nitrile-palm-coated-2/","nitrile-palm-coat-medium","boss-nitrile-palm-coated","sku_match","1.00","JS.11812.5"
"/product/nitrile-palm-coat-large","https://keypak.tbkdev.com/product/boss-nitrile-palm-coated-4/","nitrile-palm-coat-large","boss-nitrile-palm-coated","sku_match","1.00","JS.11813.5"
"/product/nitrile-palm-coat-x-large","https://keypak.tbkdev.com/product/boss-nitrile-palm-coated-6/","nitrile-palm-coat-x-large","boss-nitrile-palm-coated","sku_match","1.00","JS.11814.5"
"/product/flexigrip-ii-late-palm-medium","https://keypak.tbkdev.com/product/flexigrip-ii-latex-palm-coated-2/","flexigrip-ii-late-palm-medium","flexigrip-ii-latex-palm-coated","sku_match","1.00","JS.11820.1"
"/product/flexigrip-ii-late-palm-large","https://keypak.tbkdev.com/product/flexigrip-ii-latex-palm-coated-4/","flexigrip-ii-late-palm-large","flexigrip-ii-latex-palm-coated","sku_match","1.00","JS.11830.1"
"/product/flexigrip-ii-late-palm-x-large","https://keypak.tbkdev.com/product/flexigrip-ii-latex-palm-coated-6/","flexigrip-ii-late-palm-x-large","flexigrip-ii-latex-palm-coated","sku_match","1.00","JS.11840.1"
"/product/v2-flex-palm-coat-small","https://keypak.tbkdev.com/product/v2-flex-palm-coated/","v2-flex-palm-coat-small","v2-flex-palm-coated","sku_match","1.00","JS.11916.0"
"/product/v2-flex-palm-coat-medium","https://keypak.tbkdev.com/product/v2-flex-palm-coated-3/","v2-flex-palm-coat-medium","v2-flex-palm-coated","sku_match","1.00","JS.11917.0"
"/product/v2-flex-palm-coat-large","https://keypak.tbkdev.com/product/v2-flex-palm-coated-5/","v2-flex-palm-coat-large","v2-flex-palm-coated","sku_match","1.00","JS.11918.0"
"/product/v2-flex-palm-coat-x-large","https://keypak.tbkdev.com/product/v2-flex-palm-coated-7/","v2-flex-palm-coat-x-large","v2-flex-palm-coated","sku_match","1.00","JS.11919.0"
"/product/vinyl-disposable-clear-powder-free-gloves","https://keypak.tbkdev.com/product/disposable-nitrile-glove-12/","vinyl-disposable-clear-powder-free-gloves","disposable-nitrile-glove-12","sku_match","1.00","JS.12020.0"
"/product/cowhide-lined-fitters-largejs-14246-8","https://keypak.tbkdev.com/product/cowhide-lined-fitters-2/","cowhide-lined-fitters-largejs-14246","cowhide-lined-fitters","sku_match","1.00","JS.14246.8"
"/product/cowhide-lined-fitters-x-large","https://keypak.tbkdev.com/product/cowhide-lined-fitters-3/","cowhide-lined-fitters-x-large","cowhide-lined-fitters","sku_match","1.00","JS.14247.8"
"/product/glove-spit-leather-fitters-double-palm-large","https://keypak.tbkdev.com/product/glove-split-leather-fitters-double-palm-2/","glove-spit-leather-fitters-double-palm-large","glove-split-leather-fitters-double-palm","sku_match","1.00","JS.14405.8"
"/product/glove-spit-leather-fitters-double-palm-x-large","https://keypak.tbkdev.com/product/glove-split-leather-fitters-double-palm-3/","glove-spit-leather-fitters-double-palm-x-large","glove-split-leather-fitters-double-palm","sku_match","1.00","JS.14406.8"
"/product/premium-double-palm-fitters-large","https://keypak.tbkdev.com/product/premium-double-palm-fitters/","premium-double-palm-fitters-large","premium-double-palm-fitters","sku_match","1.00","JS.14415.8"
"/product/premium-double-palm-fitters-x-large","https://keypak.tbkdev.com/product/premium-double-palm-fitters-2/","premium-double-palm-fitters-x-large","premium-double-palm-fitters","sku_match","1.00","JS.14416.8"
"/product/polycotton-string-knit-dot-grip-gloves-small","https://keypak.tbkdev.com/product/poly-cotton-string-knit-dot-grip-gloves/","polycotton-string-knit-dot-grip-gloves-small","poly-cotton-string-knit-dot-grip-gloves","sku_match","1.00","JS.15002.8"
"/product/polycotton-string-knit-dot-grip-gloves-medium","https://keypak.tbkdev.com/product/poly-cotton-string-knit-dot-grip-gloves-3/","polycotton-string-knit-dot-grip-gloves-medium","poly-cotton-string-knit-dot-grip-gloves","sku_match","1.00","JS.15003.8"
"/product/polycotton-string-knit-dot-grip-gloves-large-12-per-pack","https://keypak.tbkdev.com/product/poly-cotton-string-knit-dot-grip-gloves-4/","polycotton-string-knit-dot-grip-gloves-large-12-per-pack","poly-cotton-string-knit-dot-grip-gloves","sku_match","1.00","JS.15004.8"
"/product/polycotton-string-knit-double-dot-grip-gloves-small","https://keypak.tbkdev.com/product/polycotton-string-knit-double-dot-grip-gloves/","polycotton-string-knit-double-dot-grip-gloves-small","polycotton-string-knit-double-dot-grip-gloves","sku_match","1.00","JS.15012.8"
"/product/polycotton-string-knit-double-dot-grip-gloves-medium","https://keypak.tbkdev.com/product/polycotton-string-knit-double-dot-grip-gloves-2/","polycotton-string-knit-double-dot-grip-gloves-medium","polycotton-string-knit-double-dot-grip-gloves","sku_match","1.00","JS.15013.8"
"/product/polycotton-string-knit-double-dot-grip-gloves-large","https://keypak.tbkdev.com/product/polycotton-string-knit-double-dot-grip-gloves-3/","polycotton-string-knit-double-dot-grip-gloves-large","polycotton-string-knit-double-dot-grip-gloves","sku_match","1.00","JS.15014.8"
"/product/80-gauge-3-x-1000-banding-wrap-black","https://keypak.tbkdev.com/product/80-gauge-banding-wrap/","80-gauge-3-x-1000-banding-wrap-black","80-gauge-banding-wrap","sku_match","1.00","HA.38021.7"
"/product/palm-coated-cotton-lined-gloves-small","https://keypak.tbkdev.com/product/palm-coated-cotton-lined-gloves/","palm-coated-cotton-lined-gloves-small","palm-coated-cotton-lined-gloves","sku_match","1.00","JS.15017.0"
"/product/palm-coated-cotton-lined-gloves-medium","https://keypak.tbkdev.com/product/palm-coated-cotton-lined-gloves-3/","palm-coated-cotton-lined-gloves-medium","palm-coated-cotton-lined-gloves","sku_match","1.00","JS.15018.0"
"/product/palm-coated-cotton-lined-gloves-large","https://keypak.tbkdev.com/product/palm-coated-cotton-lined-gloves-6/","palm-coated-cotton-lined-gloves-large","palm-coated-cotton-lined-gloves","sku_match","1.00","JS.15019.0"
"/product/machine-stretch-film-80ga-20-x-5000","https://keypak.tbkdev.com/product/80-gauge-stretch-max-cast-machine-wrap/","machine-stretch-film-80ga-20-x-5000","80-gauge-stretch-max-cast-machine-wrap","sku_match","1.00","HB.47404.0"
"/product/palm-coated-cotton-lined-gloves-x-large","https://keypak.tbkdev.com/product/palm-coated-cotton-lined-gloves-8/","palm-coated-cotton-lined-gloves-x-large","palm-coated-cotton-lined-gloves","sku_match","1.00","JS.15020.0"
"/product/nitrile-coated-kevlar-cut-resistant-large","https://keypak.tbkdev.com/product/nitrile-coated-kevlar/","nitrile-coated-kevlar-cut-resistant-large","nitrile-coated-kevlar","sku_match","1.00","JS.15029.8"
"/product/machine-stretch-film-80ga-20-x-5000-2","https://keypak.tbkdev.com/product/80-gauge-machine-stretchwrap/","machine-stretch-film-80ga-20-x-5000","80-gauge-machine-stretchwrap","sku_match","1.00","HB.80201.9"
"/product/string-knit-inspection-gloves-small","https://keypak.tbkdev.com/product/string-knit-inspection-gloves/","string-knit-inspection-gloves-small","string-knit-inspection-gloves","sku_match","1.00","JS.15060.8"
"/product/string-knit-inspection-gloves-medium","https://keypak.tbkdev.com/product/string-knit-inspection-gloves-3/","string-knit-inspection-gloves-medium","string-knit-inspection-gloves","sku_match","1.00","JS.15061.8"
"/product/string-knit-inspection-gloves-large","https://keypak.tbkdev.com/product/string-knit-inspection-gloves-5/","string-knit-inspection-gloves-large","string-knit-inspection-gloves","sku_match","1.00","JS.15062.8"
"/product/moldex-6800-pura-fit-uncorded-earplugs-foam","https://keypak.tbkdev.com/product/pura-fit-uncorded-earplugs-foam/","moldex-6800-pura-fit-uncorded-earplugs-foam","pura-fit-uncorded-earplugs-foam","sku_match","1.00","JS.21200.8"
"/product/moulde-sparkplugs","https://keypak.tbkdev.com/product/moulde-sparkplugs/","moulde-sparkplugs","moulde-sparkplugs","sku_match","1.00","JS.21505.8"
"/product/moldex-6844-purafit-earplugs-with-dispenser-fits-250","https://keypak.tbkdev.com/product/purafit-ear-plugs-with-dispenser/","moldex-6844-purafit-earplugs-with-dispenser-fits-250","purafit-ear-plugs-with-dispenser","sku_match","1.00","JS.21515.8"
"/product/moldex-6844-purafit-earplugs-with-dispenser-fits-500","https://keypak.tbkdev.com/product/purafit-ear-plugs-with-dispenser-2/","moldex-6844-purafit-earplugs-with-dispenser-fits-500","purafit-ear-plugs-with-dispenser","sku_match","1.00","JS.21525.8"
"/product/firmfit-corded-ear-plug","https://keypak.tbkdev.com/product/firmfit-corded-ear-plug/","firmfit-corded-ear-plug","firmfit-corded-ear-plug","sku_match","1.00","JS.22004.8"
"/product/peltor-h9a-headband-ear-muffs","https://keypak.tbkdev.com/product/headband-ear-muffs/","peltor-h9a-headband-ear-muffs","headband-ear-muffs","sku_match","1.00","JS.23160.8"
"/product/itek-safety-glasses","https://keypak.tbkdev.com/product/itek-safety-glasses-2/","itek-safety-glasses","itek-safety-glasses","sku_match","1.00","JS.31000.8"
"/product/itek-safety-glasses-anti-fog","https://keypak.tbkdev.com/product/itek-safety-glasses-anti-fog/","itek-safety-glasses-anti-fog","itek-safety-glasses-anti-fog","sku_match","1.00","JS.31001.8"
"/product/itek-safety-glasses-2","https://keypak.tbkdev.com/product/itek-safety-glasses-3/","itek-safety-glasses","itek-safety-glasses","sku_match","1.00","JS.31007.8"
"/product/itek-safety-glasses-3","https://keypak.tbkdev.com/product/itek-safety-glasses-6/","itek-safety-glasses","itek-safety-glasses","sku_match","1.00","JS.31010.8"
"/product/atoka-safety-glasses","https://keypak.tbkdev.com/product/atoka-safety-glasses/","atoka-safety-glasses","atoka-safety-glasses","sku_match","1.00","JS.31020.8"
"/product/endeavor-safety-glasses","https://keypak.tbkdev.com/product/endeavor-safety-glasses-2/","endeavor-safety-glasses","endeavor-safety-glasses","sku_match","1.00","JS.31030.1"
"/product/hand-saver-dispenser-inserts-1-pair-3-core","https://keypak.tbkdev.com/product/hand-saver-dispenser-inserts/","hand-saver-dispenser-inserts-1-pair-3-core","hand-saver-dispenser-inserts","sku_match","1.00","HE.03021.6"
"/product/velar-safety-glasses","https://keypak.tbkdev.com/product/velar-safety-glasses/","velar-safety-glasses","velar-safety-glasses","sku_match","1.00","JS.31030.8"
"/product/cappture-over-spec-safety-glasses","https://keypak.tbkdev.com/product/cappture-over-spec-safety-glasses-2/","cappture-over-spec-safety-glasses","cappture-over-spec-safety-glasses","sku_match","1.00","JS.31031.1"
"/product/1-mil-polysheeting-folded-30-60-x-72","https://keypak.tbkdev.com/product/1-mil-poly-sheeting-2/","1-mil-polysheeting-folded-30-60-x-72","1-mil-poly-sheeting","sku_match","1.00","PS.16050.9"
"/product/neshoba-safety-glasses","https://keypak.tbkdev.com/product/neshoba-safety-glasses-2/","neshoba-safety-glasses","neshoba-safety-glasses","sku_match","1.00","JS.31032.1"
"/product/1-mil-polysheeting-60-width-60-x-72","https://keypak.tbkdev.com/product/1-mil-poly-sheeting-3/","1-mil-polysheeting-60-width-60-x-72","1-mil-poly-sheeting","sku_match","1.00","PS.16051.9"
"/product/1-mil-polysheeting-60-x-72","https://keypak.tbkdev.com/product/1-mil-poly-sheeting/","1-mil-polysheeting-60-x-72","1-mil-poly-sheeting","sku_match","1.00","PS.16055.9"
"/product/safety-glasses-pink-arms","https://keypak.tbkdev.com/product/safety-glasses-2/","safety-glasses-pink-arms","safety-glasses","sku_match","1.00","JS.31042.1"
"/product/integra-over-spec-safety-glasses","https://keypak.tbkdev.com/product/integra-over-spec-safety-glasses-2/","integra-over-spec-safety-glasses","integra-over-spec-safety-glasses","sku_match","1.00","JS.31208.8"
"/product/uve-anti-fog-polycarbonite-goggles","https://keypak.tbkdev.com/product/anti-fog-polycarbonate-goggles-2/","uve-anti-fog-polycarbonite-goggles","anti-fog-polycarbonate-goggles","sku_match","1.00","JS.35497.5"
"/product/lens-cleaning-towelettes","https://keypak.tbkdev.com/product/lens-cleaning-towelettes/","lens-cleaning-towelettes","lens-cleaning-towelettes","sku_match","1.00","JS.36057.8"
"/product/haws-7501-portable-gravity-fed-eyewash-station","https://keypak.tbkdev.com/product/portable-gravity-fed-eyewash-station/","haws-7501-portable-gravity-fed-eyewash-station","portable-gravity-fed-eyewash-station","sku_match","1.00","JS.36250.8"
"/product/bradley-faucet-mount-eyestation","https://keypak.tbkdev.com/product/bradley-faucet-mount-eyestation/","bradley-faucet-mount-eyestation","bradley-faucet-mount-eyestation","sku_match","1.00","JS.36260.8"
"/product/9-16-thick-24-x-36","https://keypak.tbkdev.com/product/anti-fatigue-mat-2/","9-16-thick-24-x-36","anti-fatigue-mat","sku_match","1.00","JS.56123.8"
"/product/9-16-thick-36-x-60","https://keypak.tbkdev.com/product/anti-fatigue-mat-3/","9-16-thick-36-x-60","anti-fatigue-mat","sku_match","1.00","JS.56135.8"
"/product/9-16-thick-36-x-144","https://keypak.tbkdev.com/product/anti-fatigue-mat-4/","9-16-thick-36-x-144","anti-fatigue-mat","sku_match","1.00","JS.56236.8"
"/product/back-support-large","https://keypak.tbkdev.com/product/back-support/","back-support-large","back-support","sku_match","1.00","JS.64897.8"
"/product/back-support-medium","https://keypak.tbkdev.com/product/back-support-2/","back-support-medium","back-support","sku_match","1.00","JS.64898.8"
"/product/5-point-tear-away-safety-vest-adjustable","https://keypak.tbkdev.com/product/5-point-tear-away-safety-vest/","5-point-tear-away-safety-vest-adjustable","5-point-tear-away-safety-vest","sku_match","1.00","JS.65000.8"
"/product/vest-style-harness-universal-size","https://keypak.tbkdev.com/product/vest-style-harness-universal-size-2/","vest-style-harness-universal-size","vest-style-harness-universal-size","sku_match","1.00","JS.65061.0"
"/product/polyester-safety-vest-csa-compliant-surveyor-medium","https://keypak.tbkdev.com/product/polyester-safety-vest-csa-compliant-surveyor/","polyester-safety-vest-csa-compliant-surveyor-medium","polyester-safety-vest-csa-compliant-surveyor","sku_match","1.00","JS.65101.0"
"/product/polyester-safety-vest-csa-compliant-surveyor-large","https://keypak.tbkdev.com/product/polyester-safety-vest-csa-compliant-surveyor-2/","polyester-safety-vest-csa-compliant-surveyor-large","polyester-safety-vest-csa-compliant-surveyor","sku_match","1.00","JS.65102.0"
"/product/zippered-front-polyester-large","https://keypak.tbkdev.com/product/zippered-front-polyester-2/","zippered-front-polyester-large","zippered-front-polyester","sku_match","1.00","JS.65627.8"
"/product/vest-style-harness-medium-large","https://keypak.tbkdev.com/product/vest-style-harness/","vest-style-harness-medium-large","vest-style-harness","sku_match","1.00","JS.65641.0"
"/product/shock-absorbing-lanyard","https://keypak.tbkdev.com/product/shock-absorbing-lanyard/","shock-absorbing-lanyard","shock-absorbing-lanyard","sku_match","1.00","JS.65872.0"
"/product/cotton-canvas-apron-29-x-36","https://keypak.tbkdev.com/product/cotton-canvas-apron-2/","cotton-canvas-apron-29-x-36","cotton-canvas-apron","sku_match","1.00","JS.66101.8"
"/product/polyurethane-lightweight-apron-35-x-48","https://keypak.tbkdev.com/product/polyurethane-lightweight-apron-2/","polyurethane-lightweight-apron-35-x-48","polyurethane-lightweight-apron","sku_match","1.00","JS.66201.8"
"/product/solid-scraper-mat-low-profile","https://keypak.tbkdev.com/product/solid-scraper-mat-low-profile/","solid-scraper-mat-low-profile","solid-scraper-mat-low-profile","sku_match","1.00","JS.76871.0"
"/product/slotted-scraper-mat-low-profile","https://keypak.tbkdev.com/product/slotted-scraper-mat-low-profile/","slotted-scraper-mat-low-profile","slotted-scraper-mat-low-profile","sku_match","1.00","JS.76872.0"
"/product/ontario-first-aid-kit-for-6-15-employees-plastic-bo","https://keypak.tbkdev.com/product/ontario-first-aid-kit-for-6-15-employees/","ontario-first-aid-kit-for-6-15-employees-plastic-bo","ontario-first-aid-kit-for-6-15-employees","sku_match","1.00","JS.81001.8"
"/product/ontario-first-aid-kit-for-6-15-employees-refill","https://keypak.tbkdev.com/product/ontario-first-aid-kit-for-6-15-employees-refill/","ontario-first-aid-kit-for-6-15-employees-refill","ontario-first-aid-kit-for-6-15-employees-refill","sku_match","1.00","JS.81002.8"
"/product/ontario-first-aid-kit-for-16-199-employees-plastic-bo","https://keypak.tbkdev.com/product/ontario-first-aid-kit/","ontario-first-aid-kit-for-16-199-employees-plastic-bo","ontario-first-aid-kit","sku_match","1.00","JS.81009.8"
"/product/dressing-knuckle-bandages-fabric","https://keypak.tbkdev.com/product/dressing-knuckle-bandages-fabric/","dressing-knuckle-bandages-fabric","dressing-knuckle-bandages-fabric","sku_match","1.00","JS.81021.8"
"/product/adhesive-fingertip-bandages","https://keypak.tbkdev.com/product/adhesive-fingertip-bandages/","adhesive-fingertip-bandages","adhesive-fingertip-bandages","sku_match","1.00","JS.81022.8"
